time,nudge,attn
1749216914.3680005,False,1.0
1749216914.4066157,False,1.0
1749216914.4567926,False,1.0
1749216914.4859717,False,1.0
1749216914.535094,False,1.0
1749216914.579232,False,1.0
1749216914.6087844,False,1.0
1749216914.6555772,False,1.0
1749216914.7027378,False,1.0
1749216914.763217,False,1.0
1749216914.8089597,False,1.0
1749216914.854513,False,1.0
1749216914.8866208,False,1.0
1749216914.9387987,False,1.0
1749216914.9847286,False,1.0
1749216915.0104692,False,1.0
1749216915.0548413,False,1.0
1749216915.0937028,False,1.0
1749216915.1285872,False,1.0
1749216915.159165,False,1.0
1749216915.2067978,False,1.0
1749216915.2392309,False,1.0
1749216915.2863262,False,1.0
1749216915.3192914,False,1.0
1749216915.3512666,False,1.0
1749216915.4033005,False,1.0
1749216915.4347527,False,1.0
1749216915.4813216,False,1.0
1749216915.5181866,False,1.0
1749216915.5671444,False,1.0
1749216915.601529,False,1.0
1749216915.6386235,False,1.0
1749216915.6869745,False,1.0
1749216915.7192361,False,1.0
1749216915.7514906,False,1.0
1749216915.8021073,False,1.0
1749216915.835471,False,1.0
1749216915.8783867,False,1.0
1749216915.9114828,False,1.0
1749216915.9528315,False,1.0
1749216915.9855485,False,1.0
1749216916.0260034,False,1.0
1749216916.0697966,False,1.0
1749216916.1342418,False,1.0
1749216916.1833234,False,1.0
1749216916.2168427,False,1.0
1749216916.2627954,False,1.0
1749216916.3016925,False,1.0
1749216916.3424978,False,1.0
1749216916.3705442,False,1.0
1749216916.411089,False,1.0
1749216916.4539,False,1.0
1749216916.487478,False,1.0
1749216916.53877,False,1.0
1749216916.5807703,False,1.0
1749216916.6165164,False,1.0
1749216916.6512563,False,1.0
1749216916.685098,False,1.0
1749216916.7114997,False,1.0
1749216916.758674,False,1.0
1749216916.8034625,False,1.0
1749216916.8386972,False,1.0
1749216916.8869827,False,1.0
1749216916.9287703,False,1.0
1749216916.9669633,False,1.0
1749216917.0027678,False,1.0
1749216917.035416,False,1.0
1749216917.0829391,False,1.0
1749216917.119946,False,1.0
1749216917.160268,False,1.0
1749216917.190443,False,1.0
1749216917.2303383,False,1.0
1749216917.2699347,False,1.0
1749216917.3031552,False,1.0
1749216917.3503592,False,1.0
1749216917.3846443,False,1.0
1749216917.42858,False,1.0
1749216917.4920475,False,1.0
1749216917.5384116,False,1.0
1749216917.5835342,False,1.0
1749216917.6174037,False,1.0
1749216917.6705768,False,1.0
1749216917.7024233,False,1.0
1749216917.750738,False,1.0
1749216917.7839546,False,1.0
1749216917.8303485,False,1.0
1749216917.8674924,False,1.0
1749216917.9106092,False,1.0
1749216917.9505656,False,1.0
1749216917.987823,False,1.0
1749216918.0158637,False,1.0
1749216918.071098,False,1.0
1749216918.1061761,False,1.0
1749216918.1508777,False,1.0
1749216918.1987565,False,1.0
1749216918.241743,False,1.0
1749216918.2676163,False,1.0
1749216918.3164287,False,1.0
1749216918.3506384,False,1.0
1749216918.3944843,False,1.0
1749216918.4336126,False,1.0
1749216918.4701023,False,1.0
1749216918.5174072,False,1.0
1749216918.5570736,False,1.0
1749216918.5897665,False,1.0
1749216918.633816,False,1.0
1749216918.6661518,False,1.0
1749216918.7167306,False,1.0
1749216918.757293,False,1.0
1749216918.7912612,False,1.0
1749216918.8440251,False,1.0
1749216918.8848839,False,1.0
1749216918.9339972,False,1.0
1749216918.9671545,False,1.0
1749216919.0171883,False,1.0
1749216919.0536764,False,1.0
1749216919.0982387,False,1.0
1749216919.1335864,False,1.0
1749216919.1854768,False,1.0
1749216919.2244473,False,1.0
1749216919.254251,False,1.0
1749216919.2897093,False,1.0
1749216919.3329978,False,1.0
1749216919.3695345,False,1.0
1749216919.3991287,False,1.0
1749216919.432378,False,1.0
1749216919.4830039,False,1.0
1749216919.51743,False,1.0
1749216919.5583932,False,1.0
1749216919.5902753,False,1.0
1749216919.634258,False,1.0
1749216919.6707811,False,1.0
1749216919.7184188,False,1.0
1749216919.750654,False,1.0
1749216919.7980988,False,1.0
1749216919.8322809,False,1.0
1749216919.8645697,False,1.0
1749216919.9154332,False,1.0
1749216919.9584131,False,1.0
1749216920.0009718,False,1.0
1749216920.03136,False,1.0
1749216920.0687683,False,1.0
1749216920.11534,False,1.0
1749216920.150695,False,1.0
1749216920.2205493,False,1.0
1749216920.2484922,False,1.0
1749216920.2975152,False,1.0
1749216920.3224525,False,1.0
1749216920.3689065,False,1.0
1749216920.4073513,False,1.0
1749216920.4505427,False,1.0
1749216920.4824455,False,1.0
1749216920.5238533,False,1.0
1749216920.5640585,False,1.0
1749216920.6059906,False,1.0
1749216920.642969,False,1.0
1749216920.6804495,False,1.0
1749216920.731555,False,1.0
1749216920.7760177,False,1.0
1749216920.8238454,False,1.0
1749216920.8706052,False,1.0
1749216920.9075272,False,1.0
1749216920.941178,False,1.0
1749216920.985374,False,1.0
1749216921.0267427,False,1.0
1749216921.0688334,False,1.0
1749216921.1111844,False,1.0
1749216921.1497822,False,1.0
1749216921.1907227,False,1.0
1749216921.2347202,False,1.0
1749216921.2750585,False,1.0
1749216921.3157148,False,1.0
1749216921.359954,False,1.0
1749216921.4058607,False,1.0
1749216921.4442124,False,1.0
1749216921.48495,False,1.0
1749216921.5807989,False,1.0
1749216921.6258035,False,1.0
1749216921.6654086,False,1.0
1749216921.700835,False,1.0
1749216921.739889,False,1.0
1749216921.7826777,False,1.0
1749216921.815419,False,1.0
1749216921.8633673,False,1.0
1749216921.9012825,False,1.0
1749216921.945301,False,1.0
1749216921.9760933,False,1.0
1749216922.024618,False,1.0
1749216922.0502515,False,1.0
1749216922.097472,False,1.0
1749216922.133288,False,1.0
1749216922.182102,False,1.0
1749216922.215106,False,1.0
1749216922.2473788,False,1.0
1749216922.2959108,False,1.0
1749216922.3346102,False,1.0
1749216922.374569,False,1.0
1749216922.4117877,False,1.0
1749216922.4536662,False,1.0
1749216922.5020323,False,1.0
1749216922.5305934,False,1.0
1749216922.58187,False,1.0
1749216922.6175854,False,1.0
1749216922.6548572,False,1.0
1749216922.6960902,False,1.0
1749216922.7293568,False,1.0
1749216922.774529,False,1.0
1749216922.813464,False,1.0
1749216922.8492227,False,1.0
1749216922.8858366,False,1.0
1749216922.9597611,False,1.0
1749216922.9971762,False,1.0
1749216923.0419118,False,1.0
1749216923.0858407,False,1.0
1749216923.1260746,False,1.0
1749216923.1624708,False,1.0
1749216923.2051392,False,1.0
1749216923.2381785,False,1.0
1749216923.2698455,False,1.0
1749216923.3189976,False,1.0
1749216923.361302,False,1.0
1749216923.3984435,False,1.0
1749216923.4357746,False,1.0
1749216923.473247,False,1.0
1749216923.5169482,False,1.0
1749216923.556062,False,1.0
1749216923.5986145,False,1.0
1749216923.6304827,False,1.0
1749216923.6700792,False,1.0
1749216923.733394,False,1.0
1749216923.766597,False,1.0
1749216923.8140202,False,1.0
1749216923.8453133,False,1.0
1749216923.8903697,False,1.0
1749216923.9297264,False,1.0
1749216923.9634066,False,1.0
1749216924.0110595,False,1.0
1749216924.0458317,False,1.0
1749216924.0953379,False,1.0
1749216924.1375575,False,1.0
1749216924.1650193,False,1.0
1749216924.1970859,False,1.0
1749216924.2316067,False,1.0
1749216924.306555,False,1.0
1749216924.3471954,False,1.0
1749216924.3979015,False,1.0
1749216924.4300265,False,1.0
1749216924.47004,False,1.0
1749216924.5153832,False,1.0
1749216924.5458276,False,1.0
1749216924.5836737,False,1.0
1749216924.630134,False,1.0
1749216924.6652713,False,1.0
1749216924.6964517,False,1.0
1749216924.7446327,False,1.0
1749216924.7636027,False,1.0
1749216924.8118923,False,1.0
1749216924.8462987,False,1.0
1749216924.88242,False,1.0
1749216924.9342,False,1.0
1749216924.9703403,False,1.0
1749216925.007416,False,1.0
1749216925.0299182,False,1.0
1749216925.0518196,False,1.0
1749216925.0802245,False,1.0
1749216925.1038966,False,1.0
1749216925.1421432,False,1.0
1749216925.1709614,False,1.0
1749216925.207134,False,1.0
1749216925.2386246,False,1.0
1749216925.2688155,False,1.0
1749216925.3062437,False,1.0
1749216925.3432958,False,1.0
1749216925.4012678,False,1.0
1749216925.4414673,False,1.0
1749216925.484034,False,1.0
1749216925.527892,False,1.0
1749216925.5660765,False,1.0
1749216925.6032612,False,1.0
1749216925.685654,False,1.0
1749216925.7323532,False,1.0
1749216925.766657,False,1.0
1749216925.803793,False,1.0
1749216925.8486674,False,1.0
1749216925.8807833,False,1.0
1749216925.9157717,False,1.0
1749216925.961514,False,1.0
1749216925.997581,False,1.0
1749216926.0357513,False,1.0
1749216926.0722651,False,1.0
1749216926.111876,False,1.0
1749216926.1539934,False,1.0
1749216926.1983573,False,1.0
1749216926.2355206,False,1.0
1749216926.27303,False,1.0
1749216926.311391,False,1.0
1749216926.348344,False,1.0
1749216926.3889363,False,1.0
1749216926.4294167,False,1.0
1749216926.4676921,False,1.0
1749216926.5038035,False,1.0
1749216926.549344,False,1.0
1749216926.5932086,False,1.0
1749216926.630213,False,1.0
1749216926.6676323,False,1.0
1749216926.7039738,False,1.0
1749216926.7442467,False,1.0
1749216926.7866364,False,1.0
1749216926.828383,False,1.0
1749216926.874613,False,1.0
1749216926.9102952,False,1.0
1749216926.9504066,False,1.0
1749216927.0426471,False,1.0
1749216927.0908349,False,1.0
1749216927.129786,False,1.0
1749216927.175616,False,1.0
1749216927.21214,False,1.0
1749216927.257787,False,1.0
1749216927.3080168,False,1.0
1749216927.353549,False,1.0
1749216927.3953545,False,1.0
1749216927.4373186,False,1.0
1749216927.4797063,False,1.0
1749216927.518311,False,1.0
1749216927.5619736,False,1.0
1749216927.5977461,False,1.0
1749216927.646115,False,1.0
1749216927.6873887,False,1.0
1749216927.7275496,False,1.0
1749216927.7692037,False,1.0
1749216927.808727,False,1.0
1749216927.856489,False,1.0
1749216927.8993404,False,1.0
1749216927.946699,False,1.0
1749216927.9894314,False,1.0
1749216928.0342746,False,1.0
1749216928.0829437,False,1.0
1749216928.1461475,False,1.0
1749216928.1709118,False,1.0
1749216928.2127392,False,1.0
1749216928.245714,False,1.0
1749216928.286661,False,1.0
1749216928.3265653,False,1.0
1749216928.410545,False,1.0
1749216928.4609034,False,1.0
1749216928.5011039,False,1.0
1749216928.5366168,False,1.0
1749216928.5679626,False,1.0
1749216928.5995052,False,1.0
1749216928.6292224,False,1.0
1749216928.6627724,False,1.0
1749216928.6953773,False,1.0
1749216928.7259417,False,1.0
1749216928.7557044,False,1.0
1749216928.7865493,False,1.0
1749216928.8174608,False,1.0
1749216928.8452437,False,1.0
1749216928.8762753,False,1.0
1749216928.9413948,False,1.0
1749216928.9853497,False,1.0
1749216929.030357,False,1.0
1749216929.0718555,False,1.0
1749216929.111164,False,1.0
1749216929.1461189,False,1.0
1749216929.1836293,False,1.0
1749216929.2282345,False,1.0
1749216929.2644136,False,1.0
1749216929.3034508,False,1.0
1749216929.3434927,False,1.0
1749216929.385527,False,1.0
1749216929.4317422,False,1.0
1749216929.4804447,False,1.0
1749216929.5265775,False,1.0
1749216929.5766904,False,1.0
1749216929.6208997,False,1.0
1749216929.658975,False,1.0
1749216929.6984713,False,1.0
1749216929.760562,False,1.0
1749216929.800285,False,1.0
1749216929.8428028,False,1.0
1749216929.8837264,False,1.0
1749216929.927191,False,1.0
1749216929.974409,False,1.0
1749216930.0164876,False,1.0
1749216930.0414011,False,1.0
1749216930.0923693,False,1.0
1749216930.1341705,False,1.0
1749216930.1744058,False,1.0
1749216930.2099297,False,1.0
1749216930.2412987,False,1.0
1749216930.2764475,False,1.0
1749216930.3097239,False,1.0
1749216930.3412812,False,1.0
1749216930.3923197,False,1.0
1749216930.4245408,False,1.0
1749216930.470128,False,1.0
1749216930.5031965,False,1.0
1749216930.5415723,False,1.0
1749216930.5977452,False,1.0
1749216930.6411138,False,1.0
1749216930.6753032,False,1.0
1749216930.709492,False,1.0
1749216930.758989,False,1.0
1749216930.7908974,False,1.0
1749216930.8242202,False,1.0
1749216930.8606534,False,1.0
1749216930.906543,False,1.0
1749216930.9410276,False,1.0
1749216930.9796867,False,1.0
1749216931.0134292,False,1.0
1749216931.0613508,False,1.0
1749216931.1191888,False,1.0
1749216931.1753893,False,1.0
1749216931.2091658,False,1.0
1749216931.2590117,False,1.0
1749216931.29267,False,1.0
1749216931.3290856,False,1.0
1749216931.358341,False,1.0
1749216931.4089568,False,1.0
1749216931.4416735,False,1.0
1749216931.479383,False,1.0
1749216931.5263352,False,1.0
1749216931.5592227,False,1.0
1749216931.59896,False,1.0
1749216931.640775,False,1.0
1749216931.6769924,False,1.0
1749216931.7209752,False,1.0
1749216931.772634,False,1.0
1749216931.8145633,False,1.0
1749216931.8428147,False,1.0
1749216931.892634,False,1.0
1749216931.9263299,False,1.0
1749216931.95874,False,1.0
1749216932.0087278,False,1.0
1749216932.0421107,False,1.0
1749216932.0865667,False,1.0
1749216932.1350594,False,1.0
1749216932.1750264,False,1.0
1749216932.2173214,False,1.0
1749216932.2734556,False,1.0
1749216932.3081927,False,1.0
1749216932.357909,False,1.0
1749216932.3910081,False,1.0
1749216932.48678,False,0.9983333333333333
1749216932.536122,False,0.9966666666666667
1749216932.574545,False,0.995
1749216932.616676,False,0.9933333333333333
1749216932.6624603,False,0.9916666666666667
1749216932.6941512,False,0.99
1749216932.7432463,False,0.9883333333333333
1749216932.7745829,False,0.9866666666666667
1749216932.8260262,False,0.985
1749216932.8700655,False,0.9833333333333333
1749216932.890825,False,0.9816666666666667
1749216932.9403102,False,0.98
1749216932.965871,False,0.9783333333333334
1749216933.016703,False,0.9766666666666667
1749216933.0580423,False,0.975
1749216933.094333,False,0.9733333333333334
1749216933.143716,False,0.9716666666666667
1749216933.182034,False,0.97
1749216933.2233517,False,0.9683333333333334
1749216933.2616494,False,0.9666666666666667
1749216933.339257,False,0.965
1749216933.388451,False,0.9633333333333334
1749216933.4300764,False,0.9616666666666667
1749216933.462247,False,0.96
1749216933.5074198,False,0.9583333333333334
1749216933.5457208,False,0.9566666666666667
1749216933.5904648,False,0.955
1749216933.6243024,False,0.9533333333333334
1749216933.67453,False,0.9516666666666667
1749216933.7059507,False,0.95
1749216933.74601,False,0.9483333333333334
1749216933.781774,False,0.9466666666666667
1749216933.8464735,False,0.945
1749216933.8971362,False,0.9433333333333334
1749216933.9302826,False,0.9416666666666667
1749216933.975983,False,0.94
1749216934.0232623,False,0.9383333333333334
1749216934.0573144,False,0.9366666666666666
1749216934.1020885,False,0.935
1749216934.1338773,False,0.9333333333333333
1749216934.1669142,False,0.9316666666666666
1749216934.215911,False,0.93
1749216934.2470405,False,0.9283333333333333
1749216934.2800264,False,0.9266666666666666
1749216934.3267918,False,0.925
1749216934.3740647,False,0.9233333333333333
1749216934.411652,False,0.9216666666666666
1749216934.455043,False,0.92
1749216934.4904919,False,0.9183333333333333
1749216934.5339563,False,0.9166666666666666
1749216934.566991,False,0.915
1749216934.5992384,False,0.9133333333333333
1749216934.6555128,False,0.9116666666666666
1749216934.6975749,False,0.91
1749216934.738952,False,0.9083333333333333
1749216934.7744906,False,0.9066666666666666
1749216934.8243277,False,0.905
1749216934.8640842,False,0.9033333333333333
1749216934.8959842,False,0.9016666666666666
1749216934.9382308,False,0.9
1749216934.9884949,False,0.8983333333333333
1749216935.03237,False,0.8966666666666666
1749216935.077716,False,0.895
1749216935.1062436,False,0.8933333333333333
1749216935.1487684,False,0.89
1749216935.1946478,False,0.8866666666666667
1749216935.222653,False,0.8833333333333333
1749216935.2730281,False,0.88
1749216935.3505454,False,0.8766666666666667
1749216935.3888378,False,0.8733333333333333
1749216935.4234862,False,0.87
1749216935.473579,False,0.8666666666666667
1749216935.5151675,False,0.8633333333333333
1749216935.5582278,False,0.86
1749216935.59256,False,0.8566666666666667
1749216935.621894,False,0.8533333333333334
1749216935.6728294,False,0.85
1749216935.7062273,False,0.8466666666666667
1749216935.7494025,False,0.8433333333333334
1749216935.7897077,False,0.84
1749216935.8300831,False,0.8366666666666667
1749216935.862209,False,0.8333333333333334
1749216935.9113512,False,0.83
1749216935.9584544,False,0.8266666666666667
1749216935.9910653,False,0.8233333333333334
1749216936.0399125,False,0.82
1749216936.0880988,False,0.8166666666666667
1749216936.1217117,False,0.8133333333333334
1749216936.1542344,False,0.81
1749216936.1895616,False,0.8066666666666666
1749216936.2299569,False,0.8033333333333333
1749216936.263162,False,0.8
1749216936.288489,False,0.7966666666666666
1749216936.338942,False,0.7933333333333333
1749216936.374655,False,0.79
1749216936.4049315,False,0.7866666666666666
1749216936.4542115,False,0.7833333333333333
1749216936.4960883,False,0.7816666666666666
1749216936.5853868,False,0.78
1749216936.6382246,False,0.7783333333333333
1749216936.682116,False,0.7766666666666666
1749216936.7167537,False,0.775
1749216936.7579973,False,0.7733333333333333
1749216936.8062305,False,0.7716666666666666
1749216936.8404272,False,0.77
1749216936.8879745,False,0.7683333333333333
1749216936.921285,False,0.7666666666666667
1749216936.9714212,False,0.765
1749216937.013814,False,0.7633333333333333
1749216937.054469,False,0.7616666666666667
1749216937.0951605,False,0.76
1749216937.1476486,False,0.7583333333333333
1749216937.1929054,False,0.7566666666666667
1749216937.2225118,False,0.755
1749216937.273703,False,0.7533333333333333
1749216937.3038478,False,0.7516666666666667
1749216937.3444693,False,0.75
1749216937.3780773,False,0.7483333333333333
1749216937.4211123,False,0.7466666666666667
1749216937.471987,False,0.745
1749216937.5105352,False,0.7433333333333333
1749216937.5420535,False,0.7416666666666667
1749216937.589327,False,0.74
1749216937.6220944,False,0.7383333333333333
1749216937.6577764,False,0.7366666666666667
1749216937.7172334,False,0.735
1749216937.7579088,False,0.7333333333333333
1749216937.7831428,False,0.7316666666666667
1749216937.820654,False,0.73
1749216937.8558054,False,0.7283333333333334
1749216937.9076033,False,0.7266666666666667
1749216937.9476478,False,0.725
1749216937.9872994,False,0.725
1749216938.0233028,False,0.725
1749216938.0560935,False,0.725
1749216938.1042595,False,0.725
1749216938.141862,False,0.725
1749216938.1870236,False,0.725
1749216938.237605,False,0.725
1749216938.274452,False,0.725
1749216938.3100946,False,0.725
1749216938.3582616,False,0.725
1749216938.3902495,False,0.725
1749216938.4371269,False,0.725
1749216938.4861083,False,0.725
1749216938.520327,False,0.725
1749216938.5642078,False,0.725
1749216938.5988636,False,0.725
1749216938.646913,False,0.725
1749216938.6713536,False,0.725
1749216938.7225666,False,0.725
1749216938.7610278,False,0.725
1749216938.8080337,False,0.725
1749216938.8382103,False,0.725
1749216938.8883882,False,0.725
1749216938.9343114,False,0.725
1749216938.969249,False,0.725
1749216939.0181296,False,0.725
1749216939.0575442,False,0.725
1749216939.086404,False,0.725
1749216939.1289413,False,0.725
1749216939.1746507,False,0.725
1749216939.2062278,False,0.725
1749216939.23976,False,0.725
1749216939.320134,False,0.725
1749216939.3757598,False,0.725
1749216939.4129276,False,0.725
1749216939.454026,False,0.725
1749216939.4897723,False,0.725
1749216939.5301218,False,0.725
1749216939.571268,False,0.725
1749216939.606518,False,0.725
1749216939.6518033,False,0.725
1749216939.6880662,False,0.725
1749216939.735322,False,0.725
1749216939.7673438,False,0.725
1749216939.8209722,False,0.725
1749216939.8646924,False,0.725
1749216939.903452,False,0.725
1749216939.9445934,False,0.725
1749216939.981201,False,0.725
1749216940.0203114,False,0.725
1749216940.0602963,False,0.725
1749216940.1026776,False,0.725
1749216940.134006,False,0.725
1749216940.1691253,False,0.725
1749216940.2152102,False,0.725
1749216940.2557614,False,0.725
1749216940.295257,False,0.725
1749216940.3298976,False,0.725
1749216940.378783,False,0.725
1749216940.4242275,False,0.725
1749216940.4605901,False,0.725
1749216940.5020392,False,0.725
1749216940.5365896,False,0.725
1749216940.583564,False,0.725
1749216940.6204457,False,0.725
1749216940.6801507,False,0.725
1749216940.7263992,False,0.725
1749216940.7687354,False,0.725
1749216940.8079646,False,0.725
1749216940.8616977,False,0.725
1749216940.9045107,False,0.725
1749216940.9553714,False,0.725
1749216940.986746,False,0.725
1749216941.0349104,False,0.725
1749216941.0695539,False,0.725
1749216941.1031003,False,0.725
1749216941.15169,False,0.725
1749216941.1904907,False,0.725
1749216941.222375,False,0.725
1749216941.2684844,False,0.725
1749216941.3028307,False,0.725
1749216941.340975,False,0.725
1749216941.3856142,False,0.725
1749216941.4341185,False,0.725
1749216941.4831464,False,0.725
1749216941.526421,False,0.725
1749216941.5621388,False,0.725
1749216941.610699,False,0.725
1749216941.6519675,False,0.725
1749216941.686422,False,0.725
1749216941.7367322,False,0.725
1749216941.7788825,False,0.725
1749216941.818701,False,0.725
1749216941.8662355,False,0.725
1749216941.9020426,False,0.725
1749216941.9544377,False,0.725
1749216941.992738,False,0.725
1749216942.0492907,False,0.725
1749216942.1039295,False,0.725
1749216942.1351702,False,0.725
1749216942.1670372,False,0.725
1749216942.217038,False,0.725
1749216942.2524583,False,0.725
1749216942.2943878,False,0.725
1749216942.3349757,False,0.725
1749216942.3826327,False,0.725
1749216942.4184942,False,0.725
1749216942.466326,False,0.725
1749216942.5061076,False,0.725
1749216942.551293,False,0.725
1749216942.5843327,False,0.725
1749216942.634877,False,0.725
1749216942.6675282,False,0.725
1749216942.710819,False,0.725
1749216942.7584376,False,0.725
1749216942.790172,False,0.725
1749216942.839044,False,0.725
1749216942.8665752,False,0.725
1749216942.9187813,False,0.725
1749216942.950655,False,0.725
1749216943.0025191,False,0.725
1749216943.0478144,False,0.725
1749216943.094961,False,0.725
1749216943.1345377,False,0.725
1749216943.1674638,False,0.725
1749216943.2067986,False,0.725
1749216943.2541878,False,0.725
1749216943.2862165,False,0.725
1749216943.3194017,False,0.725
1749216943.3746138,False,0.725
1749216943.4162056,False,0.725
1749216943.446149,False,0.725
1749216943.4912736,False,0.725
1749216943.538416,False,0.725
1749216943.5772922,False,0.725
1749216943.606846,False,0.725
1749216943.6559527,False,0.725
1749216943.6861765,False,0.725
1749216943.7335494,False,0.725
1749216943.7683241,False,0.725
1749216943.8168337,False,0.725
1749216943.8492186,False,0.725
1749216943.900152,False,0.725
1749216943.9423287,False,0.725
1749216943.9717367,False,0.725
1749216944.0167685,False,0.725
1749216944.065414,False,0.725
1749216944.104538,False,0.725
1749216944.1409802,False,0.725
1749216944.1832962,False,0.725
1749216944.2165127,False,0.725
1749216944.249849,False,0.725
1749216944.294494,False,0.725
1749216944.3351698,False,0.725
1749216944.3743317,False,0.725
1749216944.419573,False,0.725
1749216944.4653766,False,0.725
1749216944.5014231,False,0.725
1749216944.5351954,False,0.725
1749216944.583051,False,0.725
1749216944.6351347,False,0.725
1749216944.6699183,False,0.725
1749216944.7100368,False,0.725
1749216944.7703495,False,0.725
1749216944.8192296,False,0.725
1749216944.8654084,False,0.725
1749216944.9042976,False,0.725
1749216944.9514408,False,0.725
1749216944.9881432,False,0.725
1749216945.0302458,False,0.725
1749216945.0712838,False,0.725
1749216945.1150749,False,0.725
1749216945.149334,False,0.725
1749216945.1929457,False,0.725
1749216945.2388408,False,0.725
1749216945.271856,False,0.725
1749216945.3403292,False,0.725
1749216945.3719432,False,0.725
1749216945.4155827,False,0.725
1749216945.462147,False,0.725
1749216945.4999661,False,0.725
1749216945.5501606,False,0.725
1749216945.5824811,False,0.725
1749216945.632914,False,0.725
1749216945.6736608,False,0.725
1749216945.7347848,False,0.725
1749216945.7729504,False,0.725
1749216945.8170786,False,0.725
1749216945.8498933,False,0.725
1749216945.894535,False,0.725
1749216945.9339712,False,0.725
1749216945.9745276,False,0.725
1749216945.9988217,False,0.725
1749216946.0491428,False,0.725
1749216946.0830472,False,0.725
1749216946.1441565,False,0.725
1749216946.201134,False,0.725
1749216946.2520707,False,0.725
1749216946.2905736,False,0.725
1749216946.3267894,False,0.725
1749216946.3589842,False,0.725
1749216946.3996944,False,0.725
1749216946.4318469,False,0.725
1749216946.4740922,False,0.725
1749216946.5184863,False,0.725
1749216946.5507357,False,0.725
1749216946.5986278,False,0.7233333333333334
1749216946.6309776,False,0.7216666666666667
1749216946.6817064,False,0.72
1749216946.7281485,False,0.7183333333333334
1749216946.774484,False,0.7166666666666667
1749216946.8221025,False,0.715
1749216946.854986,False,0.7133333333333334
1749216946.9028804,False,0.7116666666666667
1749216946.9485452,False,0.71
1749216946.9919498,False,0.7083333333333334
1749216947.0321307,False,0.7066666666666667
1749216947.075008,False,0.705
1749216947.1152074,False,0.7033333333333334
1749216947.1489518,False,0.7016666666666667
1749216947.175189,False,0.7
1749216947.2256074,False,0.6983333333333334
1749216947.2756348,False,0.6966666666666667
1749216947.3185098,False,0.695
1749216947.350499,False,0.6933333333333334
1749216947.3997016,False,0.6916666666666667
1749216947.4332032,False,0.69
1749216947.52236,False,0.6883333333333334
1749216947.5581234,False,0.6866666666666666
1749216947.5984216,False,0.685
1749216947.6493165,False,0.6833333333333333
1749216947.6865997,False,0.6816666666666666
1749216947.7144697,False,0.68
1749216947.7634408,False,0.6783333333333333
1749216947.8115869,False,0.6766666666666666
1749216947.846966,False,0.675
1749216947.8946195,False,0.6733333333333333
1749216947.9315684,False,0.6716666666666666
1749216947.98004,False,0.67
1749216948.0185132,False,0.6683333333333333
1749216948.0542653,False,0.6666666666666666
1749216948.1035285,False,0.665
1749216948.1365333,False,0.6633333333333333
1749216948.182225,False,0.6616666666666666
1749216948.2236962,False,0.66
1749216948.2460866,False,0.6583333333333333
1749216948.2987213,False,0.6566666666666666
1749216948.3486896,False,0.655
1749216948.389973,False,0.6533333333333333
1749216948.4234688,False,0.6516666666666666
1749216948.4649,False,0.65
1749216948.5019925,False,0.6483333333333333
1749216948.5506494,False,0.6466666666666666
1749216948.5823011,False,0.645
1749216948.6314385,False,0.6433333333333333
1749216948.6653678,False,0.6416666666666667
1749216948.7118576,False,0.64
1749216948.7476737,False,0.6383333333333333
1749216948.7801623,False,0.6366666666666667
1749216948.8587556,False,0.635
1749216948.914159,False,0.6333333333333333
1749216948.946674,False,0.6316666666666667
1749216948.9998431,False,0.63
1749216949.0344274,False,0.6283333333333333
1749216949.080715,False,0.6266666666666667
1749216949.11438,False,0.625
1749216949.1634054,False,0.6233333333333333
1749216949.1975963,False,0.6216666666666667
1749216949.2380416,False,0.62
1749216949.2637467,False,0.6183333333333333
1749216949.3176668,False,0.6166666666666667
1749216949.3522716,False,0.615
1749216949.3845346,False,0.6133333333333333
1749216949.4288785,False,0.6116666666666667
1749216949.470077,False,0.61
1749216949.513795,False,0.6083333333333333
1749216949.5471294,False,0.6066666666666667
1749216949.5812812,False,0.605
1749216949.6223583,False,0.6033333333333334
1749216949.6468236,False,0.6016666666666667
1749216949.7026496,False,0.6
1749216949.7464697,False,0.5983333333333334
1749216949.7824311,False,0.5966666666666667
1749216949.817257,False,0.595
1749216949.86394,False,0.5933333333333334
1749216949.9125443,False,0.5916666666666667
1749216949.9469852,False,0.59
1749216949.9829962,False,0.5883333333333334
1749216950.032286,False,0.5866666666666667
1749216950.0837605,False,0.585
1749216950.1304464,False,0.5833333333333334
1749216950.1658504,False,0.5816666666666667
1749216950.2262125,False,0.58
1749216950.278094,False,0.5783333333333334
1749216950.3128645,False,0.5766666666666667
1749216950.3609953,False,0.575
1749216950.40833,False,0.5733333333333334
1749216950.4451063,False,0.5716666666666667
1749216950.498883,False,0.57
1749216950.5340636,False,0.5683333333333334
1749216950.5821967,False,0.5666666666666667
1749216950.6136622,False,0.565
1749216950.653387,False,0.5633333333333334
1749216950.7007387,False,0.5616666666666666
1749216950.7452493,False,0.56
1749216950.784973,False,0.5583333333333333
1749216950.8181002,False,0.5566666666666666
1749216950.8631735,False,0.555
1749216950.9052908,False,0.5533333333333333
1749216950.9540818,False,0.5516666666666666
1749216951.0010958,False,0.55
1749216951.0458436,False,0.5483333333333333
1749216951.084223,False,0.5466666666666666
1749216951.1285546,False,0.545
1749216951.1618679,False,0.5433333333333333
1749216951.1945796,False,0.5416666666666666
1749216951.2468781,False,0.54
1749216951.284362,False,0.5383333333333333
